0.659679 0.192269 0.538023	0.000000 2.740000 -1.080000	0.000000 0.580000 -0.420000	1.300000
0.659540 0.193072 0.537593	0.000000 2.720000 -1.073333	0.000000 0.573333 -0.426667	1.300000
0.659401 0.193874 0.537164	0.000000 2.700000 -1.066667	0.000000 0.566667 -0.433333	1.300000
0.659262 0.194677 0.536734	0.000000 2.680000 -1.060000	0.000000 0.560000 -0.440000	1.300000
0.659123 0.195479 0.536305	0.000000 2.660000 -1.053333	0.000000 0.553333 -0.446667	1.300000
0.658984 0.196282 0.535875	0.000000 2.640000 -1.046667	0.000000 0.546667 -0.453333	1.300000
0.658845 0.197084 0.535446	0.000000 2.620000 -1.040000	0.000000 0.540000 -0.460000	1.300000
0.658706 0.197887 0.535016	0.000000 2.600000 -1.033333	0.000000 0.533333 -0.466667	1.300000
0.658567 0.198689 0.534587	0.000000 2.580000 -1.026667	0.000000 0.526667 -0.473333	1.300000
0.658428 0.199492 0.534157	0.000000 2.560000 -1.020000	0.000000 0.520000 -0.480000	1.300000
0.658289 0.200294 0.533728	0.000000 2.540000 -1.013333	0.000000 0.513333 -0.486667	1.300000
0.658150 0.201097 0.533298	0.000000 2.520000 -1.006667	0.000000 0.506667 -0.493333	1.300000
0.658011 0.201900 0.532868	0.000000 2.500000 -1.000000	0.000000 0.500000 -0.500000	1.300000
0.657871 0.202702 0.532439	0.000000 2.480000 -0.993333	0.000000 0.493333 -0.506667	1.300000
0.657732 0.203505 0.532009	0.000000 2.460000 -0.986667	0.000000 0.486667 -0.513333	1.300000
0.657593 0.204307 0.531580	0.000000 2.440000 -0.980000	0.000000 0.480000 -0.520000	1.300000
0.657454 0.205110 0.531150	0.000000 2.420000 -0.973333	0.000000 0.473333 -0.526667	1.300000
0.657315 0.205912 0.530721	0.000000 2.400000 -0.966667	0.000000 0.466667 -0.533333	1.300000
0.657176 0.206715 0.530291	0.000000 2.380000 -0.960000	0.000000 0.460000 -0.540000	1.300000
0.657037 0.207517 0.529862	0.000000 2.360000 -0.953333	0.000000 0.453333 -0.546667	1.300000
0.656898 0.208320 0.529432	0.000000 2.340000 -0.946667	0.000000 0.446667 -0.553333	1.300000
0.656759 0.209122 0.529003	0.000000 2.320000 -0.940000	0.000000 0.440000 -0.560000	1.300000
0.656620 0.209925 0.528573	0.000000 2.300000 -0.933333	0.000000 0.433333 -0.566667	1.300000
0.656481 0.210727 0.528144	0.000000 2.280000 -0.926667	0.000000 0.426667 -0.573333	1.300000
0.656342 0.211530 0.527714	0.000000 2.260000 -0.920000	0.000000 0.420000 -0.580000	1.300000
0.656203 0.212332 0.527284	0.000000 2.240000 -0.913333	0.000000 0.413333 -0.586667	1.300000
0.656064 0.213135 0.526855	0.000000 2.220000 -0.906667	0.000000 0.406667 -0.593333	1.300000
0.655925 0.213937 0.526425	0.000000 2.200000 -0.900000	0.000000 0.400000 -0.600000	1.300000
0.655786 0.214740 0.525996	0.000000 2.180000 -0.893333	0.000000 0.393333 -0.606667	1.300000
0.655647 0.215542 0.525566	0.000000 2.160000 -0.886667	0.000000 0.386667 -0.613333	1.300000
0.655508 0.216345 0.525137	0.000000 2.140000 -0.880000	0.000000 0.380000 -0.620000	1.300000
0.655369 0.217148 0.524707	0.000000 2.120000 -0.873333	0.000000 0.373333 -0.626667	1.300000
0.655230 0.217950 0.524278	0.000000 2.100000 -0.866667	0.000000 0.366667 -0.633333	1.300000
0.655091 0.218753 0.523848	0.000000 2.080000 -0.860000	0.000000 0.360000 -0.640000	1.300000
0.654952 0.219555 0.523419	0.000000 2.060000 -0.853333	0.000000 0.353333 -0.646667	1.300000
0.654813 0.220358 0.522989	0.000000 2.040000 -0.846667	0.000000 0.346667 -0.653333	1.300000
0.654674 0.221160 0.522560	0.000000 2.020000 -0.840000	0.000000 0.340000 -0.660000	1.300000
0.654535 0.221963 0.522130	0.000000 2.000000 -0.833333	0.000000 0.333333 -0.666667	1.300000
0.654396 0.222765 0.521700	0.000000 1.980000 -0.826667	0.000000 0.326667 -0.673333	1.300000
0.654257 0.223568 0.521271	0.000000 1.960000 -0.820000	0.000000 0.320000 -0.680000	1.300000
0.654118 0.224370 0.520841	0.000000 1.940000 -0.813333	0.000000 0.313333 -0.686667	1.300000
0.653979 0.225173 0.520412	0.000000 1.920000 -0.806667	0.000000 0.306667 -0.693333	1.300000
0.653840 0.225975 0.519982	0.000000 1.900000 -0.800000	0.000000 0.300000 -0.700000	1.300000
0.653700 0.226778 0.519553	0.000000 1.880000 -0.793333	0.000000 0.293333 -0.706667	1.300000
0.653561 0.227580 0.519123	0.000000 1.860000 -0.786667	0.000000 0.286667 -0.713333	1.300000
0.653422 0.228383 0.518694	0.000000 1.840000 -0.780000	0.000000 0.280000 -0.720000	1.300000
0.653283 0.229185 0.518264	0.000000 1.820000 -0.773333	0.000000 0.273333 -0.726667	1.300000
0.653144 0.229988 0.517835	0.000000 1.800000 -0.766667	0.000000 0.266667 -0.733333	1.300000
0.653005 0.230790 0.517405	0.000000 1.780000 -0.760000	0.000000 0.260000 -0.740000	1.300000
0.652866 0.231593 0.516976	0.000000 1.760000 -0.753333	0.000000 0.253333 -0.746667	1.300000
0.652727 0.232396 0.516546	0.000000 1.740000 -0.746667	0.000000 0.246667 -0.753333	1.300000
0.652588 0.233198 0.516116	0.000000 1.720000 -0.740000	0.000000 0.240000 -0.760000	1.300000
0.652449 0.234001 0.515687	0.000000 1.700000 -0.733333	0.000000 0.233333 -0.766667	1.300000
0.652310 0.234803 0.515257	0.000000 1.680000 -0.726667	0.000000 0.226667 -0.773333	1.300000
0.652171 0.235606 0.514828	0.000000 1.660000 -0.720000	0.000000 0.220000 -0.780000	1.300000
0.652032 0.236408 0.514398	0.000000 1.640000 -0.713333	0.000000 0.213333 -0.786667	1.300000
0.651893 0.237211 0.513969	0.000000 1.620000 -0.706667	0.000000 0.206667 -0.793333	1.300000
0.651754 0.238013 0.513539	0.000000 1.600000 -0.700000	0.000000 0.200000 -0.800000	1.300000
0.651615 0.238816 0.513110	0.000000 1.580000 -0.693333	0.000000 0.193333 -0.806667	1.300000
0.651476 0.239618 0.512680	0.000000 1.560000 -0.686667	0.000000 0.186667 -0.813333	1.300000
0.651337 0.240421 0.512251	0.000000 1.540000 -0.680000	0.000000 0.180000 -0.820000	1.300000
0.651198 0.241223 0.511821	0.000000 1.520000 -0.673333	0.000000 0.173333 -0.826667	1.300000
0.651059 0.242026 0.511391	0.000000 1.500000 -0.666667	0.000000 0.166667 -0.833333	1.300000
0.650920 0.242828 0.510962	0.000000 1.480000 -0.660000	0.000000 0.160000 -0.840000	1.300000
0.650781 0.243631 0.510532	0.000000 1.460000 -0.653333	0.000000 0.153333 -0.846667	1.300000
0.650642 0.244433 0.510103	0.000000 1.440000 -0.646667	0.000000 0.146667 -0.853333	1.300000
0.650503 0.245236 0.509673	0.000000 1.420000 -0.640000	0.000000 0.140000 -0.860000	1.300000
0.650364 0.246038 0.509244	0.000000 1.400000 -0.633333	0.000000 0.133333 -0.866667	1.300000
0.650225 0.246841 0.508814	0.000000 1.380000 -0.626667	0.000000 0.126667 -0.873333	1.300000
0.650086 0.247644 0.508385	0.000000 1.360000 -0.620000	0.000000 0.120000 -0.880000	1.300000
0.649947 0.248446 0.507955	0.000000 1.340000 -0.613333	0.000000 0.113333 -0.886667	1.300000
0.649808 0.249249 0.507526	0.000000 1.320000 -0.606667	0.000000 0.106667 -0.893333	1.300000
0.649669 0.250051 0.507096	0.000000 1.300000 -0.600000	0.000000 0.100000 -0.900000	1.300000
0.649529 0.250854 0.506667	0.000000 1.280000 -0.593333	0.000000 0.093333 -0.906667	1.300000
0.649390 0.251656 0.506237	0.000000 1.260000 -0.586667	0.000000 0.086667 -0.913333	1.300000
0.649251 0.252459 0.505807	0.000000 1.240000 -0.580000	0.000000 0.080000 -0.920000	1.300000
0.649112 0.253261 0.505378	0.000000 1.220000 -0.573333	0.000000 0.073333 -0.926667	1.300000
0.648973 0.254064 0.504948	0.000000 1.200000 -0.566667	0.000000 0.066667 -0.933333	1.300000
0.648834 0.254866 0.504519	0.000000 1.180000 -0.560000	0.000000 0.060000 -0.940000	1.300000
0.648695 0.255669 0.504089	0.000000 1.160000 -0.553333	0.000000 0.053333 -0.946667	1.300000
0.648556 0.256471 0.503660	0.000000 1.140000 -0.546667	0.000000 0.046667 -0.953333	1.300000
0.648417 0.257274 0.503230	0.000000 1.120000 -0.540000	0.000000 0.040000 -0.960000	1.300000
0.648278 0.258076 0.502801	0.000000 1.100000 -0.533333	0.000000 0.033333 -0.966667	1.300000
0.648139 0.258879 0.502371	0.000000 1.080000 -0.526667	0.000000 0.026667 -0.973333	1.300000
0.648000 0.259681 0.501942	0.000000 1.060000 -0.520000	0.000000 0.020000 -0.980000	1.300000
0.647861 0.260484 0.501512	0.000000 1.040000 -0.513333	0.000000 0.013333 -0.986667	1.300000
0.647722 0.261286 0.501083	0.000000 1.020000 -0.506667	0.000000 0.006667 -0.993333	1.300000
0.647583 0.262089 0.500653	0.000000 1.000000 -0.500000	0.000000 0.000000 -1.000000	1.300000
