0.695861 0.095781 0.608778	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.695722 0.095862 0.608556	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.695582 0.095943 0.608335	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.695443 0.096023 0.608113	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.695304 0.096104 0.607891	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.695165 0.096185 0.607669	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.695026 0.096266 0.607447	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.694886 0.096347 0.607226	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.694747 0.096428 0.607004	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.694608 0.096509 0.606782	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.694469 0.096589 0.606560	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.694330 0.096670 0.606338	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.694190 0.096751 0.606117	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.694051 0.096832 0.605895	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.693912 0.096913 0.605673	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.693773 0.096994 0.605451	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.693634 0.097075 0.605229	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.693494 0.097155 0.605008	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.693355 0.097236 0.604786	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.693216 0.097317 0.604564	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.693077 0.097398 0.604342	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.692938 0.097479 0.604120	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.692798 0.097560 0.603899	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.692659 0.097641 0.603677	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.692520 0.097721 0.603455	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.692381 0.097802 0.603233	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.692242 0.097883 0.603011	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.692102 0.097964 0.602790	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.691963 0.098045 0.602568	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
0.691824 0.098126 0.602346	0.000000 0.500000 -0.500000	0.000000 1.000000 0.000000	1.300000
