0.647266 0.262328 0.500408	0.000000 0.998333 -0.496667	0.000000 0.000000 -1.000000	1.300000
0.646950 0.262566 0.500163	0.000000 0.996667 -0.493333	0.000000 0.000000 -1.000000	1.300000
0.646633 0.262805 0.499919	0.000000 0.995000 -0.490000	0.000000 0.000000 -1.000000	1.300000
0.646317 0.263043 0.499674	0.000000 0.993333 -0.486667	0.000000 0.000000 -1.000000	1.300000
0.646000 0.263282 0.499429	0.000000 0.991667 -0.483333	0.000000 0.000000 -1.000000	1.300000
0.645683 0.263520 0.499184	0.000000 0.990000 -0.480000	0.000000 0.000000 -1.000000	1.300000
0.645367 0.263759 0.498940	0.000000 0.988333 -0.476667	0.000000 0.000000 -1.000000	1.300000
0.645050 0.263997 0.498695	0.000000 0.986667 -0.473333	0.000000 0.000000 -1.000000	1.300000
0.644734 0.264236 0.498450	0.000000 0.985000 -0.470000	0.000000 0.000000 -1.000000	1.300000
0.644417 0.264474 0.498205	0.000000 0.983333 -0.466667	0.000000 0.000000 -1.000000	1.300000
0.644100 0.264713 0.497961	0.000000 0.981667 -0.463333	0.000000 0.000000 -1.000000	1.300000
0.643784 0.264951 0.497716	0.000000 0.980000 -0.460000	0.000000 0.000000 -1.000000	1.300000
0.643467 0.265190 0.497471	0.000000 0.978333 -0.456667	0.000000 0.000000 -1.000000	1.300000
0.643151 0.265428 0.497226	0.000000 0.976667 -0.453333	0.000000 0.000000 -1.000000	1.300000
0.642834 0.265667 0.496982	0.000000 0.975000 -0.450000	0.000000 0.000000 -1.000000	1.300000
0.642518 0.265906 0.496737	0.000000 0.973333 -0.446667	0.000000 0.000000 -1.000000	1.300000
0.642201 0.266144 0.496492	0.000000 0.971667 -0.443333	0.000000 0.000000 -1.000000	1.300000
0.641884 0.266383 0.496247	0.000000 0.970000 -0.440000	0.000000 0.000000 -1.000000	1.300000
0.641568 0.266621 0.496002	0.000000 0.968333 -0.436667	0.000000 0.000000 -1.000000	1.300000
0.641251 0.266860 0.495758	0.000000 0.966667 -0.433333	0.000000 0.000000 -1.000000	1.300000
0.640935 0.267098 0.495513	0.000000 0.965000 -0.430000	0.000000 0.000000 -1.000000	1.300000
0.640618 0.267337 0.495268	0.000000 0.963333 -0.426667	0.000000 0.000000 -1.000000	1.300000
