0.456000 0.062700 0.399000	0 0 0	0 1 0	1.3
0.432000 0.059400 0.378000	0 0 0	0 1 0	1.3
0.408000 0.056100 0.357000	0 0 0	0 1 0	1.3
0.384000 0.052800 0.336000	0 0 0	0 1 0	1.3
0.360000 0.049500 0.315000	0 0 0	0 1 0	1.3
0.336000 0.046200 0.294000	0 0 0	0 1 0	1.3
0.312000 0.042900 0.273000	0 0 0	0 1 0	1.3
0.288000 0.039600 0.252000	0 0 0	0 1 0	1.3
0.264000 0.036300 0.231000	0 0 0	0 1 0	1.3
0.240000 0.033000 0.210000	0 0 0	0 1 0	1.3
0.216000 0.029700 0.189000	0 0 0	0 1 0	1.3
0.192000 0.026400 0.168000	0 0 0	0 1 0	1.3
0.168000 0.023100 0.147000	0 0 0	0 1 0	1.3
0.144000 0.019800 0.126000	0 0 0	0 1 0	1.3
0.120000 0.016500 0.105000	0 0 0	0 1 0	1.3
0.096000 0.013200 0.084000	0 0 0	0 1 0	1.3
0.072000 0.009900 0.063000	0 0 0	0 1 0	1.3
0.048000 0.006600 0.042000	0 0 0	0 1 0	1.3
0.024000 0.003300 0.021000	0 0 0	0 1 0	1.3
